"372","LAB0372","2","1.00","1","97","root",NULL,NULL,NULL
"373","LAB0373","2","1.00","1","97","root",NULL,NULL,NULL
"374","LAB0374","2","25.00","1","102","root",NULL,NULL,NULL
"375","LAB0375","2","100.00","1","109","root",NULL,NULL,NULL
"376","LAB0376","2","100.00","1","109","root",NULL,NULL,NULL
"377","LAB0377","2","100.00","1","109","root",NULL,NULL,NULL
"378","LAB0378","2","200.00","1","106","root",NULL,NULL,NULL
"379","LAB0379","2","70.00","1","102","root",NULL,NULL,NULL
"380","LAB0380","2","70.00","1","102","root",NULL,NULL,NULL
"381","LAB0381","2","24.00","1","102","root",NULL,NULL,NULL
"382","LAB0382","2","1.00","1","97","root",NULL,NULL,NULL
"383","LAB0383","2","1.00","1","97","root",NULL,NULL,NULL
"384","LAB0384","2","1.00","1","97","root",NULL,NULL,NULL
"385","LAB0385","2","50.00","1","102","root",NULL,NULL,NULL
"386","LAB0386","2","1.00","4","106","root",NULL,NULL,NULL
"387","LAB0387","2","1.00","4","115","root",NULL,NULL,NULL
"388","LAB0388","2","1.00","4","106","root",NULL,NULL,NULL
"389","LAB0389","2","1.00","5","98","root",NULL,NULL,NULL
"390","LAB0390","2","1.00","4","106","root",NULL,NULL,NULL
"391","LAB0391","2","1.00","1","104","root",NULL,NULL,NULL
"392","LAB0392","2","1.00","4","106","root",NULL,NULL,NULL
"393","LAB0393","2","1.00","1","104","root",NULL,NULL,NULL
"394","LAB0394","2","1.00","1","104","root",NULL,NULL,NULL
"395","LAB0395","2","1.00","5","106","root",NULL,NULL,NULL
"396","LAB0396","2","1.00","5","106","root",NULL,NULL,NULL
"397","LAB0397","2","1.00","5","106","root",NULL,NULL,NULL
"398","LAB0398","2","1.00","4","116","root",NULL,NULL,NULL
"399","LAB0399","2","1.00","2","106","root",NULL,NULL,NULL
"400","LAB0400","2","1.00","4","115","root",NULL,NULL,NULL
"401","LAB0401","2","100.00","1","102","root",NULL,NULL,NULL
"402","LAB0402","2","1.00","5","98","root",NULL,NULL,NULL
"403","LAB0403","2","1000.00","1","98","root",NULL,NULL,NULL
"404","LAB0404","2","1.00","1","97","root",NULL,NULL,NULL
"405","LAB0405","2","10.00","1","98","root",NULL,NULL,NULL
"406","LAB0406","2","12.00","1","98","root",NULL,NULL,NULL
"407","LAB0407","2","1.00","1","97","root",NULL,NULL,NULL
"408","LAB0408","2","1.00","1","114","root",NULL,NULL,NULL
"409","LAB0409","2","1.00","1","114","root",NULL,NULL,NULL
"410","LAB0410","2","1.00","1","114","root",NULL,NULL,NULL
"411","LAB0411","2","1.00","1","114","root",NULL,NULL,NULL
"412","LAB0412","2","25.00","1","102","root",NULL,NULL,NULL
"413","LAB0413","2","1.00","1","97","root",NULL,NULL,NULL
"414","LAB0414","2","1.00","1","97","root",NULL,NULL,NULL
"415","LAB0415","2","1.00","1","97","root",NULL,NULL,NULL
"416","LAB0416","2","1.00","1","97","root",NULL,NULL,NULL
"417","LAB0417","2","1.00","1","97","root",NULL,NULL,NULL
"418","LAB0418","2","1.00","1","97","root",NULL,NULL,NULL
"419","LAB0419","2","1.00","1","97","root",NULL,NULL,NULL
"420","LAB0420","2","5.00","1","102","root",NULL,NULL,NULL
"421","LAB0421","2","1.00","1","97","root",NULL,NULL,NULL
"422","LAB0422","2","1.00","1","97","root",NULL,NULL,NULL
"423","LAB0423","2","1.00","1","97","root",NULL,NULL,NULL
"424","LAB0424","2","1.00","1","97","root",NULL,NULL,NULL
